ukip,RT @fleetstreetfox: The UKIP and Nigel Farage accounts are tweeting pictures of Nigel posing near the seaside. It's like the worst Grindr e…,-0.3818
labour,"My mum: ""I wouldn't trust Ed Miliband with my weekly shop, let alone the economy""",-0.5722
libdem,Bets on! Clegg wagers £50 on remaining deputy PM after election http://t.co/Dle0rzt6Gl http://t.co/4WSD6HzJvM,0.0
ukip,"RT @noskysplitscree: Trust a Sikh to get it bang on the button #BBCqt  We shouldn't water down OUR culture to suit incomers.

#UKIP",0.5106
ukip,"RT @UKIP: #UKIP Leader @Nigel_Farage: ""I am pro immigration. But I'm pro CONTROLLED immigration""  #AskFarage #AskNigelFarage http://t.co/v0…",0.0
ukip,RT @WhyToVoteGreen: Farage: We need to leave EU so as to make London cheaper and more friendly to banks like #HSBC. Well that's a clincher …,0.7841
labour,"RT @unionstogether: Labour didn't cause the crash. Not Ed Miliband saying that, the former Governor of the Bank of England #bbcqt http://t.…",0.3089
conservative,7 things David Cameron said on Question Time that weren't *quite* correct http://t.co/mkTeKSBzip,0.0
libdem,"Nick Clegg, a dark room and #bbcqt http://t.co/zHnVfdRJBg",0.0
conservative,RT @BuzzFeedUKPol: Tory MPs are all mysteriously tweeting the same description of David Cameron #bbcqt http://t.co/BCQjLCUKx9 http://t.co/5…,0.0
ukip conservative,"RT @tom_watson: ""The gilt is coming off the UKIP gingerbread, the puff ball's starting to deflate""- the craziest Tory leaflet so far. http:…",-0.0516
labour,"Just think for a minute, and let what Ed Miliband said sink in . . .He knows what he was saying!",0.0
conservative,RT @HuffPostUK: The Tory spin message about David Cameron's performance is a bit obvious #bbcqt http://t.co/yihDlG5NVo http://t.co/KsqFCqwS…,0.0
labour conservative,#nosnieuws Miliband en Cameron overleven laatste tv-optreden: De Britse premier Cameron heeft het vanavond het... http://t.co/ni9KuSiGLz,0.0
labour conservative,Miliband en Cameron overleven laatste tv-optreden http://t.co/rhxhxCyVTh #nieuws,0.0
ukip,Farage being relatively sane so far. #AskNigelFarage,0.0
labour,"RT @MattHancock2015: Since Labour admitted there is no money left, how can Miliband possibly think Labour didn't over-spend #bbcqt http://t…",-0.2023
snp,RT @mr__geeee: A point blank refusal to deal with the #SNP is a point blank refusal to deal with the people of Scotland.,0.0
conservative,Hahaha argh!!! Not going to get those images out of my head of David Cameron lol #toriemanifesto #TheLastLeg #lastleg,0.8061
snp,RT @ERSScotland: @BikesNBukes @billybragg @thoughtland and to be fair to @SNP they are the only party with STV for WM in their manifesto,0.6124
snp labour,"Labour forced Royal London Hospital to get a private firm to build it's £1b new building under pfi,SNP govnt paid for Glasgow's £1b hospital",-0.4588
snp labour conservative,RT @Plaid_Cymru: .@LeanneWood: Ruling out a deal with SNP was irresponsible of Miliband. I thought he wanted to stop the Tories. #Plaid15,-0.6249
labour conservative,RT @DarkBeige: If you were really drunk and in a bad way Ed Milliband would help get you home. Cameron would take pics and post them on Fac…,-0.5413
labour conservative,@MrsCupcake79 Want Labour to get back to Labour values..not Tory lite..one party state not a healthy way to be...need progressive alliance.,0.1882
snp,RT @Plaid_Cymru: .@LeanneWood: If we can deliver a good deal for Wales with SNP &amp; the Greens that's what we'll do. Getting best deal for Wa…,0.7964
ukip,VIDEO: UKIP 'would accept' EU vote result http://t.co/BPNIWsgUfr,0.3818
snp,RT @freddiemac1: Nippy says snp spent massive £35m helping those affected by bedroom tax . snp overspent by £65m on farmers  payments it sy…,0.1531
ukip,RT @NorthOfAWall: Nigel Farage is not dodging the questions here.  #bbcqt,0.0762
snp labour conservative,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.6486
labour conservative,RT @UKLabour: Tonight's confirmed it: the Tories will cut child benefit http://t.co/ks0j2YFGDa,0.2263
ukip,"RT @lunartits: 'NHS should spend money on helping homosexuals become straight' - UKIP 
if you are voting UKIP please reevaluate your life",0.6597
ukip,RT @UKIP: 70% of Britons support an Australian style points system. Retweet if you're one of the 70%. #AskNigelFarage http://t.co/6W2mGidUsL,0.4019
conservative,"RT @OwenJones84: One week to kick the Tories out. If not, five more years of David Cameron, George Osborne, IDS, and Michael Gove. It's up …",0.0
ukip,VIDEO: UKIP 'would accept' EU vote result http://t.co/euIpSg5ttH,0.3818
snp labour conservative,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.6486
ukip,@cross_ricky what farage too..?!,0.0
ukip,"RT @SouthernerIogic: The most hated things in  Britain:

1) Queuing
2) Nigel Farage
3) Top knots
4) The Germans
5) Late buses",-0.5709
labour,"RT @jamesdoleman: Sun sacks worm after it shows Ed Miliband won debate 

 http://t.co/9phEKZMiIq",0.5719
ukip,VIDEO: UKIP 'would accept' EU vote result http://t.co/KBm0P7IuHd,0.3818
conservative,RT @acampbell68: If the Tories lose I am going to be singing Born Slippy through Sol Campbell's letterbox at 6am,-0.4019
libdem,RT @suehowesdyke: Nick Clegg - how good is he?  Brilliant! @bbcqt @nickclegg @LibDems,0.7901
snp labour conservative,RT @BBCJamesCook: SNP leader @NicolaSturgeon - Scotland would never forgive Labour for preferring a Tory govt to a deal with the SNP. http:…,-0.2057
snp labour,RT @SolManOfficial: Labour will do a deal with SNP make no mistake! Scotland will rule the UK!,-0.6351
ukip,VIDEO: UKIP 'would accept' EU vote result http://t.co/dUKQCAwPaK,0.3818
labour conservative,RT @amiablecynic: I'm a #GreenParty member but I'll vote #Labour because I believe Ed has the best chance of ending #Tory rule #dontvotegre…,0.8519
snp labour conservative,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.6486
ukip,VIDEO: UKIP 'would accept' EU vote result http://t.co/aECxs3Qbji,0.3818
snp,"RT @BBCNewsnight: Gus O'Donnell tells Newsnight: the probable success of the SNP will ""put extra tension"" on the union between Scotland and…",0.34
snp labour,So there you have it.  Scotland is a scab.  Ed Milliband would rather not be in government if he had to with SNP.,0.0
snp labour conservative,"RT @BBCPolitics: Nicola Sturgeon: Sounded like Ed Miliband said ""he'd rather see Conservatives back in government than work with SNP http:/…",0.3612
snp conservative,"RT @bengoldacre: Scottish Sun: ""Vote SNP"" 

English Sun: ""Vote Tory to stop the SNP running the country""

Staggering

http://t.co/VnysNMyaQc",-0.296
ukip,RT @WhyToVoteGreen: Farage: We need to leave EU so as to make London cheaper and more friendly to banks like #HSBC. Well that's a clincher …,0.7841
ukip,Farage is a bit of an anti-climax,0.0
labour conservative,"RT @serialsockthief: Labour voters, I feel for you. What a terrible betrayal. Guess Tories aren't such a natural enemy after all... #bbcqt",-0.7319
labour conservative,RT @HumzaYousaf: That sound you hear is the final nail hammered into New Labour coffin as Ed Miliband says he'd rather let Tories in than w…,0.0
labour,RT @MichaelH14: Ed Miliband : it wasn't the spending on teachers &amp; nurses in Britain that crashed the global economy. 'Bout time someone sa…,0.0
ukip,How on EARTH can people vote Lib Dem or UKIP? How can they look themselves in the mirror?,0.0
ukip,VIDEO: UKIP 'would accept' EU vote result http://t.co/mYAGuju0Ly #hlonare,0.3818
ukip,RT @UKIP: 70% of Britons support an Australian style points system. Retweet if you're one of the 70%. #AskNigelFarage http://t.co/6W2mGidUsL,0.4019
conservative,"RT @LabourEoin: Do not retweet this. I repeat, do not retweet this......... David Cameron would be most upset. #BBCqt http://t.co/5D2pKCstr3",-0.4391
snp labour,RT @Ed_Miliband: I want to be completely clear: there will no coalition and no deals with the SNP. #bbcqt,-0.0534
snp labour,Members of @scottishlabour - feeling unloved by one of your own? Do what I did and join the SNP. It's never too late. :) #GE2015 #VoteSNP,-0.3979
labour,"Got a great joke 4 you all ... 

... Ed Miliband",0.743
labour conservative,@jreynoldsmp @labourleft also whilst Tories were criticising Labour for not deregulating banking sector enough,-0.4019
conservative,RT @MirrorPolitics: Sweating PM Cameron slammed over cuts and NHS on #bbcqt http://t.co/8iUC9pZGwI http://t.co/pQFFvtsi7v,-0.296
libdem,RT @dats: I updated Clegg's Tinder profile after #bbcqt http://t.co/tOr5H3H4ry,0.0
conservative,"RT @LabourEoin: Do not retweet this. I repeat, do not retweet this......... David Cameron would be most upset. #BBCqt http://t.co/5D2pKCstr3",-0.4391
ukip,"Farage is talking total common sense, as usual.",0.0
labour,RT @MeltonBlue: Labour candidate runs up fraudulent debt with no intention to pay. Ed Miliband says Labour didn't spend too much http://t.c…,-0.8074
snp labour,"RT @Stephen_Mold: RT CCHQPress "".Ed_Miliband can only be PM propped up by SNP - would mean more borrowing, more taxes, more debt &amp; you’d pa…",-0.469
conservative,"#BBCQT David Cameron says he ""doesn't want to cut child benefit"" He doesn't promise he won't cut it. You know he will
Remember #VAT 
#Ed4PM",0.5337
labour,RT @CCHQPress: Miliband has spent more time tonight asking people their names than he has explaining his plan for the country. He's #JustNo…,0.0
snp labour conservative,RT @rosscolquhoun: Watch @ed_miliband indicate he'd rather let in Tories than work with @theSNP. #voteSNP to make Scotland's voice heard ht…,0.0
conservative,RT @HuffPostUKPol: The Tory spin message about David Cameron's performance is a bit obvious. #bbcqt http://t.co/WBQnC9pQwX http://t.co/ATBq…,0.0
snp labour conservative,RT @HTScotPol: Good grief. Ed Miliband hands SNP massive gift on #bbcqt by saying he'd rather Tories ran country than do a deal with #SNP,0.3818
ukip,Go nige #AskTheLeader #AskFarage #AskNigelFarage #UKIP,0.0
snp,RT @Plaid_Cymru: .@LeanneWood: If we can deliver a good deal for Wales with SNP &amp; the Greens that's what we'll do. Getting best deal for Wa…,0.7964
labour,RT @1johnmacdonald: Perhaps they should clarify precisely what Mr Miliband means then? It sounded like that's exactly what he said.  https:…,0.3612
labour,RT @Kevin_Maguire: Applause now for Miliband on Europe and no referendum,0.1531
ukip,#leadersquestions Nigel Farage is a fascist https://t.co/SlyYJI1AYX,-0.5574
labour,Ask yourself this: why is Murdoch so desperate to stop Ed Miliband? Do you think he has your best interests at heart? Or because Ed does?,0.3149
ukip,Now there was an excellent question. UKIP support in their target seats is based solely on fear. #AskFarage,0.4939
ukip,"RT @UKIP: UKIP want skilled people who bring their own health insurance to come to Britain. We want the brightest and best, not an open doo…",0.8689
conservative,"RT @LabourEoin: In a 28 minute interview tonight, David Cameron told 24 lies... I'll write up a list of them but you can scroll my tweets f…",0.0
snp labour,RT @Ed_Miliband: I want to be completely clear: there will no coalition and no deals with the SNP. #bbcqt,-0.0534
ukip,"I'm not even listening to what #Farage is saying, I'm just watching that bull frog neck of his bounce about!",0.0
labour conservative,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.4019
labour,MILIBAND DECLARES ANTI-SCOT APARTHEID: http://t.co/znpWN3OZe4 via @ChristainWright,0.0
labour conservative,RT @EwanHunter: @ScotlandTonight @bbcqt It shows how far removed from democracy @UKLabour are - would rather put in a Tory Govt than work w…,0.0
snp,"@JimForScotland ""Parties clash over 2nd referendum"" - no they don't. SLab keep going on about it; nobody else cares. #GE15 #VoteSNP #SNP",0.5423
ukip,"Nigel Farage bigging up the Sikh Community in Britain. Many UKIP representations apparently.
Hmm
Not for me.",0.0
ukip,Nigel Farage accused of &amp;#8216;ducking&amp;#8217; gay rights by cancelling Live Lounge interview http://t.co/PV6zo13UVq,-0.4588
snp labour,RT @Ffyncwraig: Leanne Wood doesn't want the door shut on Wales if Miliband closes the door on the SNP. Wanting best deal for Wales #asklea…,0.6096
libdem conservative,RT @catherinemep: Lib Dems have already legislated for an EU referendum next time there is transfer of powers. Tories just trying to appeas…,0.0
conservative,@TheLastLeg Too late... That and images of David Cameron entrepreneur role play...*shudders* 😷😷😷#isitok,0.0
labour conservative,RT @aitken_marc: I reckon Cameron has offered Miliband a Tory peerage after that performance tonight #RedToriesOut #Labour #Conservative #V…,0.0
snp labour,RT @chezally: @theSNP @bjp11scot @NicolaSturgeon @DeidreBrock More important than ever now that Miliband has effectively conceded. #GE2015 …,0.6115
snp,RT @Tomdoggy: Have the SNP EVER taken responsibility for any failure in government?,-0.5106
labour,@LabourList whilst Labour MPs held their heads in their hands as Miliband was savaged,-0.4588
libdem labour,"RT @MirrorPolitics: Straw poll: Who do you think won? RT Ed, fav Cam or reply for Clegg #bbcqt http://t.co/KLrJy8ux7B http://t.co/Lli2fknST2",0.7717
ukip,RT @hopenothate: #AskNigelFarage What skills or trade does Nigel Farage's German wife have ?,0.0
conservative,"RT @LabourEoin: Do not retweet this. I repeat, do not retweet this......... David Cameron would be most upset. #BBCqt http://t.co/5D2pKCstr3",-0.4391
labour,@petemcarthur Miliband's promises stink. http://t.co/EcYQ82ICQV,-0.0258
labour conservative,RT @amiablecynic: I'm a #GreenParty member but I'll vote #Labour because I believe Ed has the best chance of ending #Tory rule #dontvotegre…,0.8519
ukip,RT @UKIP: '@Nigel_Farage on HSBC and the current regulatory regime that makes London too expensive a place to do business http://t.co/95SxB…,0.0
labour conservative,RT @RichardLochhead: Miliband saying he'd rather put Tories in power than do deal with @theSNP means Labour just committed Hari-Kari in Sco…,0.2732
snp labour conservative,RT @STVNews: Sturgeon: 'It sounded as if Miliband was saying he'd rather see David Cameron back in power than work with the SNP.' http://t.…,0.0
snp labour conservative,"RT @Dizzee_Me: @JimForScotland Big Ed just said he would allow the tories in rather than do a deal with the #SNP . We were watching Jim, we…",0.2263
snp labour,"RT @jj_bruce: Ed Milliband to Scotland ""fuck you if you don't choose me"".",-0.5423
snp labour conservative,RT @BBCJamesCook: SNP leader @NicolaSturgeon - Scotland would never forgive Labour for preferring a Tory govt to a deal with the SNP. http:…,-0.2057
ukip conservative,@ascentofmoney @rayveysey Soz wasn't accusing you personally but UKIP in general. How can we vote for them if they're gonna prop up Cameron?,0.0667
ukip,"RT @hrtbps: Nigel Farage is a riddle, wrapped in a mystery, inside an enigma, wrapped in a racist.",-0.6124
ukip,"RT @PaulJamesOakley: If you couldn't be bothered with the #bbcqt ""Leaders"" debate earlier, please watch Nigel Farage on the BBC now. A real…",0.5043
ukip,RT @UKIP: UKIP Leader @Nigel_Farage on the difference between #Europe and the #EU #AskNigelFarage http://t.co/paFcHEzAMt,0.0
ukip,Funny thing...USA Border Patrol didn't ask me about health insurance. Why does no one challenge the Farage bullshit?  #bbcqt,-0.4215
labour,Ed Miliband Pratt,0.0
snp,RT @Plaid_Cymru: .@LeanneWood: If we can deliver a good deal for Wales with SNP &amp; the Greens that's what we'll do. Getting best deal for Wa…,0.7964
conservative,RT @billybragg: What I heard was Blunkett preparing the ground for a grand coalition with Tories to save the Union @DeborahJaneOrr  https:/…,0.7351
ukip,RT @ShinyAlex: Lest we forget that Nigel Farage is an anagram of Anal Fire Egg #ukip #AskNigelFarage,-0.5106
labour,RT @beaubeau888: Ed Milliband came on top on the Sun's Twitter worm. Bet they won't mention that in their paper tomorrow. http://t.co/QdBJr…,0.2023
labour conservative,RT @LabourEoin: IFS say the Tories plan to cut 2900% more than Labour #BBCqt http://t.co/5xzLg9cE7e,-0.2732
snp labour conservative,"RT @GAPonsonby: If @scottishlabour held onto all 41 seats, but needed the six SNP MPs to form Govt, would they still let Tories in? #voteSNP",0.0
ukip,"RT @STUD6699: Nigel Farage says that homosexuality makes most people over 70 uncomfortable. 

I'm guessing they're just not using enough lu…",-0.3818
labour conservative,"RT @Tommy_Colc: FT come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it @sturdyAlex http://…",0.4019
snp labour,"RT @guardian: Guardian front page, Friday 1 May 2015: Miliband hardens his line: I will not do deal with SNP http://t.co/gHMZXK3Tbc",0.0
ukip,Nigel Farage is withering away before our eyes in this election...fantastic. Dreadful party and dreadful man #UKIP #GE2015,-0.4767
libdem,RT @AndrewSparrow: Only 6% of #bbcqt viewers said debate might change their mind - Clegg got most switchers - http://t.co/Pu8rOdGS1a,0.0
ukip,@AJ_lunn He's a clever maverick politician. I disagree with much of what he says but he's a clever guy. Don't get why he's in UKIP,0.6369
libdem,"This dinosaur with bat wings is being called nature's 'failed experiment' - A DNA link to Nick Clegg?
http://t.co/XjdQtzWodv via @TheWeek",-0.5106
labour conservative,"RT @WillBlackWriter: So Miliband tripped &amp; he's a human being.

Nobody mocks Osborne when he t̶r̶i̶p̶s̶ ̶o̶u̶t̶  trips up.

#bbcqt http://t…",-0.4588
libdem labour conservative,"RT @joncstone: ICM snap poll for the #bbcqt special has a solid win for David Cameron: 

44% Cameron
38% Miliband
19% Clegg http://t.co/C3G…",0.7964
conservative,RT @MirrorPolitics: Sweating PM Cameron slammed over cuts and NHS on #bbcqt http://t.co/8iUC9pZGwI http://t.co/pQFFvtsi7v,-0.296
snp,@MrsCupcake79 @NicolaSturgeon he doesn't seem to care about recognising the wishes of majority of Scots voters if he discounts SNP seats.,-0.2565
labour,RT @UNILAD: Ed Miliband on #bbcqt http://t.co/oKur6H1Ggk,0.0
snp conservative,RT @bellacaledonia: The REAL problem is quite different. Imagine if Scotland elects 59 SNP MPs and gets a Tory govt. This is into new terri…,-0.4019
ukip,"RT @UKIP: #UKIP Deputy Leader @paulnuttallukip being interviewed in Ramsey by BBC Anglia, the town has turned @UKIP purple http://t.co/SUBs…",0.0
ukip,My boy farage bossing question time,0.0
snp conservative,"@MrMalky @susan_bell1212 Join us at #SNP.....Fight the Tory's at WM, be a united voice for Scotland against cuts",0.4215
libdem labour conservative,"RT @BBCPolitics: Guardian/ICM poll on best #bbcqt performer:

Cameron - 44%
Miliband - 38%
Clegg - 19%

http://t.co/jsd8Jb1lYA",0.6369
labour conservative,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.4019
labour conservative,"RT @The45Storm: RT THE HELL OUT OF THIS 

Here is Ed Miliband handing the GE to the Tories! 
#labourdoorstep 
http://t.co/CwNfyco1Mf http:/…",-0.7667
labour conservative,"@kennypieper @debrakidd @judeenright I guess I'm more anti-Tory than pro-Labour. Anyway ladies and gent, I'm off to bed, goodnight.",0.0
libdem conservative,"RT @richardhowitt: Govt blocked EU #foodbank cash I helped negotiate. Makes me sick to hear Cameron &amp; Clegg saying ""distressed"" by foodbank…",-0.6597
labour,RT @lucymanning: Ed Miliband stumbles off the stage. A punning gift for his political opponents &amp; headline writers  https://t.co/8PAm2E6okN,0.4404
labour conservative,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.4019
labour conservative,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.4019
ukip,"RT @sophie_gadd: I reckon Farage pronounces tissue as 'tiss- you', like an absolute wrongun",0.3612
snp labour conservative,"RT @Hyvast: @UKLabour @Ed_Miliband  So he will walk away and let the Tories in rather than work with democratically elected Scottish MPs 

…",0.0
ukip,RT @UKIP: #UKIP Leader @Nigel_Farage on the other Party Leaders' broken promises on giving the British people an EU Referendum http://t.co/…,0.5574
labour,#bbcqt Miliband at least asked the questioners their names but as with Dick Francis on Devon Loch stumbled with victory all but guaranteed,-0.6652
conservative,"RT @ianjamesjohnson: The Tories are ideologically in favour of shrinking the state. My politics are the exact opposite, says @LeanneWood. #…",0.4404
snp conservative,"RT @dagwells: People of Scotland you heard him, he'd rather give you another 5 years of Tories than work with you. wipe his party out. #bbc…",0.4019
ukip,Farage once again peddling the myth that immigrants put pressure on housing and NHS. No. It is a lack of building and lack of funds. #bbcqt,-0.7906
ukip,RT @UKIP: 77% of people want Britain to have proper border controls #AskFarage #AskNigelFarage #bbcqt http://t.co/1E25k7L6IO,0.0772
ukip,@Amilnsey Farage seems to have his own show on the Beeb!,0.0
labour conservative,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.4019
snp labour conservative,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.6486
snp conservative,RT @boycottTheBBC: @JimForScotland your boss just said fuck off to the Scottish people. Would rather let Tories in than give Scotland a voi…,-0.5423
ukip labour,"RT @johnclancy: YouGov/Sun poll tonight - another lead swap, Labour up 1pt to 1pt lead, Con down 1pt: 
LAB 35%+1
CON 34%-1
LD 8%-1 
UKIP 12…",0.0
snp labour conservative,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.6486
snp labour conservative,"#GE15 Tonight on BBC Miliband committed electoral suicide. He prefers
 a Tory Gov over a Lab Gov needing SNP support ? Incredible #SNP",-0.1779
conservative,RT @stewartbremner: The Oh-Dear Hunter is playing a foolhardy and dangerous game with a gun the Tories loaded. #GE2015 http://t.co/AXclkuPL…,-0.7269
snp conservative,"@sphenefan so you'd prefer to allow the Tories back in instead of helping working folk, the poor and vulnerable by working with #SNP ?",-0.2263
ukip,Anyone have access to #AskFarage able to tell me how he is doing? Can imagine a tough crowd in Birmingham. Do us proud #TeamNigel #UKIP,0.3818
snp labour conservative,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.6486
libdem labour conservative,"RT @GeorgeAylett: A reminder of how the Bedroom Tax works.
Cameron introduced it.
Clegg supported it.
Miliband will axe it.
#bbcqt http://t…",0.2263
ukip,Farage is 100% right here.,0.0
ukip,"RT @UKIP: UKIP want skilled people who bring their own health insurance to come to Britain. We want the brightest and best, not an open doo…",0.8689
libdem,Clegg not sorry for 'brave' coalition - http://t.co/7fLzOBlwGy,0.0572
conservative,"RT @marcuschown: Retweet if you think David Cameron is on the side of tax avoiders rather than nurses, firefighters, teachers and other ord…",-0.34
snp labour conservative,RT @rosscolquhoun: Watch @ed_miliband indicate he'd rather let in Tories than work with @theSNP. #voteSNP to make Scotland's voice heard ht…,0.0
ukip labour,"RT @Nigel_Farage: Miliband says its ""unlikely"" there'll be further transfer of powers to EU, one day after the EU proposes a common migrati…",0.0
ukip,"RT @junayed_: If you're a woman thinking about voting for UKIP, read this:

https://t.co/r0xk9M3GeA http://t.co/JJOraoeBAc",0.0
ukip,Hahahaha what??? Farage has just said percentage of immigrants in England is roughly 12%??? Has he stopped talking out of his arse finally??,-0.4329
labour conservative,"RT @GAPonsonby: .@PeterKGeoghegan on @ScotlandTonight says Miliband's 'I'll let Tories in' is ""final nail in Labour's coffin"". #scotnight",0.0
snp,RT @AlbaView: Will we ever have a hard hitting presenter and audience in a Scots debate to actually discuss the SNP gov performance? Er..no…,-0.1027
snp labour,"RT @mrmarksteel: Tomorrow Miliband will say 'let me tell you this, I'm not even voting for myself in case I do a deal with the SNP'.",0.0
labour conservative,"RT @edballsmp: Fifteen minutes in, it's so clear why David Cameron ducked a head-to-head debate with Ed Miliband.. It's a question of chara…",0.5214
snp,RT @Plaid_Cymru: .@LeanneWood: Byddwn yn ceisio cydweithio gyda'r Gwyrddion a'r SNP i gael bargen dda i Gymru. Y gore i Gymru yw ein blaeno…,0.4215
snp,@Shannon_Neill_ @NicolaSturgeon proud of u xx#SNP,0.4767
labour conservative,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.4019
snp,Little lesson for SNP is dont gloat about wiping out another party's seats then expect them to be you BFF . #SodOff #bbcqt,0.6841
conservative,"RT @marcuschown: Retweet if you think David Cameron is on the side of tax avoiders rather than nurses, firefighters, teachers and other ord…",-0.34
conservative,RT @LabourList: Tories caught out all tweeting the same thing about Cameron on Question Time http://t.co/q2SwiwZJrA,0.0
snp,"RT @HaggisEye: SNP sign of the day, Appin, Argyll. 😆 #VoteSNP #GE2015 http://t.co/MvbqLvt7SV",0.0
ukip,RT @UKIP: Two thirds of British people say they want free trade but not political union #AskNigelFarage - @Nigel_Farage http://t.co/XyPOU9U…,0.3182
snp labour conservative,RT @rosscolquhoun: Watch @ed_miliband indicate he'd rather let in Tories than work with @theSNP. #voteSNP to make Scotland's voice heard ht…,0.0
ukip,"Is it only me, but whilst watching #AskFarage did anyone else realise how perfectly #Newzoids captured Farage...",0.7783
conservative,"RT @marcuschown: Retweet if you think David Cameron is on the side of tax avoiders rather than nurses, firefighters, teachers and other ord…",-0.34
labour conservative,RT @HumzaYousaf: That sound you hear is the final nail hammered into New Labour coffin as Ed Miliband says he'd rather let Tories in than w…,0.0
ukip,@Nigel_Farage wages have 'always' throughout history has been shit for the majority of the lowest paid #UKIP #banker,-0.7351
labour conservative,RT @UKLabour: Remember what he said about the NHS in 2010? You can't trust David Cameron with the NHS. #BBCQT http://t.co/f8a9lnxLEc,-0.4023
snp labour conservative,"RT @GardhamHT: Scots will never forgive Lab if Tories get in because Miliband refuses to work with SNP, says Stewart Hosie",-0.2057
ukip,RT @1markconway: Farage good performance as usual. He's good even if you don't agree with him. But format means he won't be compared with t…,0.5705
ukip,Farage has a soft audience and is getting an easy ride #leadersdebate #GE2015,0.4404
ukip labour,"RT @britainelects: Latest YouGov poll (29 - 30 Apr):
LAB - 35% (+1)
CON - 34% (-1)
UKIP - 12% (-)
LDEM - 8% (-1) 
GRN - 5% (+1)",0.0
snp labour,"@AndyYoung90 @MartinTheJag if the Scottish people democratically elect an SNP majority, who is Ed to decide if we can be represented?",0.0
ukip,RT @standuptoUKIP: Nigel Farage would rather have you blame migrants than his banker mates #AskNigelFarage http://t.co/lP07mlQ6rC,-0.34
ukip,@Eloosiii @MaramSkiii it means Maram is voting UKIP.,0.0
labour conservative,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.4019
ukip labour,"RT @UKPoliticsHub: YouGov poll (29-30 Apr):
LAB - 35% (+1)
CON - 34% (-1)
UKIP - 12% (-)
LDEM - 8% (-1) 
GRN - 5% (+1)

#ge2015",0.0
labour conservative,RT @RichardLochhead: Miliband saying he'd rather put Tories in power than do deal with @theSNP means Labour just committed Hari-Kari in Sco…,0.2732
snp labour,RT @Markfergusonuk: Ed Miliband’s offer to the SNP http://t.co/brlzvUHNr4,0.0
labour conservative,RT @amiablecynic: I'm a #GreenParty member but I'll vote #Labour because I believe Ed has the best chance of ending #Tory rule #dontvotegre…,0.8519
conservative,@MirrorPolitics does david Cameron still call twitter users tw ts a?,0.0
labour,"RT @DanielDeLacy: ""I want to live in a country where there is one rule for all, not one rule for the rich and another for the rest"" - Ed Mi…",0.5994
snp labour conservative,"RT @jackfostr: Wow, Labour's hatred of SNP knows no bounds.  Miliband would rather see a Tory govt than respect the democratic wishes of Sc…",0.2732
labour conservative,NOS | Miliband en Cameron overleven laatste tv-optreden http://t.co/3SdqAAp5GA,0.0
labour,"RT @Elin_A_Roberts: ""What the leader of the opposition has said tonight is highly irresponsible"" @LeanneWood on Miliband ruling out any dea…",-0.4927
labour conservative,"RT @twcuddleston: The Tories whole campaign rests on bullying and personal attacks, Labour's rests on policies, values, and helping people.…",-0.4404
snp,RT @__PC__: Sturgeon looked ropey. People are sussing her out.,0.0
labour conservative,Honestly labour / tory / union it is all finished because they have not respected the will of the people. # peoplerule #peace,0.1144
labour conservative,Miliband en Cameron overleven laatste tv-optreden http://t.co/U1pqLkddI5,0.0
ukip,"Man in walks into a library &amp; asks for a book on #UKIP

The librarian says,""Get the fuck out,""The man replies,""That's the one.""#ELECTION2015",-0.5423
conservative,"RT @marcuschown: Retweet if you think David Cameron is on the side of tax avoiders rather than nurses, firefighters, teachers and other ord…",-0.34
ukip,@UKIP what about blood test or dna?,0.0
ukip,RT @leewslaughter: @bbcleaders @Nigel_Farage doing a top jonb keep going @Nigel_Farage just vote @UKIP,0.2023
conservative,RT @LabourEoin: The economy was growing 3 times faster on the day David Cameron became Prime Minister than it is today.. #BBCqt http://t.co…,0.1779
