labour,0.5719,0
conservative,0.6808,0
libdem,0.6808,0
labour,0,0
labour,0,0
snp,0,0
ukip,0,0
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
labour,0,0
conservative,0,0
labour,0.3034,0
snp,0.3034,0
ukip,0,-0.2523
labour,0.4019,0
conservative,0,-0.3182
labour,0.4019,0
conservative,0.4019,0
ukip,0,0
labour,0,-0.296
snp,0,-0.296
labour,0,0
conservative,0,0
conservative,0,-0.4391
ukip,0,0
labour,0,0
conservative,0,0
labour,0,-0.5267
labour,0.6474,0
ukip,0.2732,0
labour,0,0
snp,0,0
ukip,0,-0.1531
labour,0,-0.6597
conservative,0,-0.1027
ukip,0,-0.1027
snp,0,-0.4019
conservative,0,-0.4019
ukip,0,-0.5574
labour,0,-0.4588
conservative,0.7176,0
labour,0,-0.0534
snp,0,-0.0534
labour,0.4019,0
conservative,0.4019,0
ukip,0,0
ukip,0,-0.34
libdem,0.34,0
labour,0,0
snp,0,0
snp,0,0
ukip,0,0
labour,0.836,0
conservative,0.836,0
labour,0,-0.4588
conservative,0,-0.4588
labour,0.2023,0
labour,0.5106,0
labour,0.1027,0
snp,0.1027,0
ukip,0.0772,0
conservative,0,-0.1511
ukip,0,-0.296
labour,0,-0.6249
conservative,0,-0.6249
conservative,0,-0.3818
ukip,0,-0.6597
labour,0,-0.4939
conservative,0,-0.4939
snp,0.1513,0
snp,0.3182,0
ukip,0.5574,0
labour,0.0772,0
snp,0.34,0
conservative,0.3612,0
ukip,0,0
ukip,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0,-0.4939
conservative,0,-0.4939
libdem,0.6705,0
ukip,0,-0.8658
conservative,0,-0.4023
ukip,0,-0.4023
labour,0.6705,0
conservative,0.6705,0
conservative,0.3612,0
labour,0.1027,0
conservative,0.3612,0
ukip,0.3612,0
labour,0,-0.296
snp,0,-0.296
conservative,0,-0.296
labour,0.4019,0
conservative,0.4019,0
labour,0.4019,0
conservative,0.4019,0
ukip,0,0
labour,0,-0.1316
libdem,0,-0.2023
labour,0,0
conservative,0,0
conservative,0,-0.3089
ukip,0.3182,0
ukip,0,-0.5267
labour,0,0
conservative,0,0
labour,0,-0.4588
labour,0,0
labour,0,0
labour,0.6705,0
conservative,0.6705,0
ukip,0.5719,0
ukip,0,0
snp,0,-0.5423
conservative,0,-0.5423
labour,0,0
snp,0,0
conservative,0,0
snp,0,0
labour,0,-0.5719
ukip,0.7003,0
labour,0.6808,0
snp,0.6808,0
labour,0.2382,0
snp,0.2382,0
labour,0,-0.7783
snp,0,-0.7783
libdem,0.8126,0
labour,0.6705,0
conservative,0.6705,0
labour,0,0
snp,0,0
conservative,0,0
labour,0.6234,0
labour,0,-0.6249
snp,0,-0.6249
conservative,0,-0.6249
ukip,0,-0.2732
labour,0,0
ukip,0,0
labour,0,0
snp,0,0
conservative,0.0516,0
conservative,0.5719,0
labour,0.3802,0
conservative,0.3802,0
conservative,0,0
labour,0,0
ukip,0,0
labour,0.5983,0
snp,0.5983,0
labour,0,0
labour,0.4019,0
conservative,0.4019,0
ukip,0.4588,0
conservative,0.8185,0
labour,0.2023,0
ukip,0,0
conservative,0,-0.4019
labour,0.3071,0
conservative,0.3071,0
conservative,0,0
labour,0.2716,0
labour,0,0
conservative,0,0
ukip,0,0
libdem,0,0
ukip,0.3182,0
labour,0,0
conservative,0,0
libdem,0,0
ukip,0.6808,0
conservative,0,0
labour,0,-0.0772
labour,0,0
snp,0,0
labour,0,0
labour,0,0
labour,0,-0.5267
ukip,0,-0.5267
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.0258,0
conservative,0.0258,0
ukip,0.4019,0
labour,0.4019,0
conservative,0.4019,0
conservative,0,-0.34
ukip,0.7506,0
labour,0,0
labour,0,-0.4588
ukip,0,-0.4145
labour,0.2732,0
ukip,0,-0.6369
ukip,0,0
labour,0.4019,0
conservative,0.4019,0
ukip,0,-0.34
libdem,0,-0.296
labour,0,0
conservative,0,0
labour,0,-0.7964
snp,0,-0.7964
conservative,0,-0.7964
labour,0,0
conservative,0,0
labour,0,0
snp,0,0
conservative,0,0
ukip,0,0
labour,0,0
conservative,0,0
snp,0,-0.296
labour,0,-0.2755
ukip,0.5574,0
labour,0,0
snp,0,0
conservative,0,0
ukip,0,0
labour,0.3182,0
conservative,0.3182,0
labour,0.6369,0
snp,0.6369,0
labour,0,-0.4588
ukip,0,-0.6597
ukip,0.5106,0
labour,0,-0.5719
ukip,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0.4019,0
conservative,0.4019,0
labour,0.7579,0
conservative,0.7579,0
libdem,0.7579,0
conservative,0,0
conservative,0,0
ukip,0,0
labour,0,0
conservative,0,0
labour,0.2263,0
conservative,0.2263,0
libdem,0.2263,0
snp,0.4767,0
conservative,0,-0.4003
ukip,0,-0.4003
labour,0,0
conservative,0,0
ukip,0,-0.6103
labour,0.6801,0
conservative,0.6237,0
labour,0,0
labour,0.2263,0
snp,0.2263,0
ukip,0.1027,0
snp,0,-0.296
labour,0,-0.5931
conservative,0,-0.5931
ukip,0,0
labour,0,-0.5647
snp,0,-0.5647
conservative,0,-0.5647
conservative,0.0258,0
labour,0,-0.0534
snp,0,-0.0534
labour,0.4019,0
conservative,0.4019,0
ukip,0,0
labour,0.2732,0
snp,0.2732,0
ukip,0,0
snp,0,-0.4019
conservative,0,-0.4019
snp,0.5106,0
snp,0.4215,0
labour,0,-0.6249
conservative,0,-0.6249
conservative,0,0
ukip,0,0
labour,0,-0.843
snp,0,-0.843
conservative,0,-0.843
labour,0,-0.4588
conservative,0,-0.4391
ukip,0.8126,0
labour,0.4404,0
snp,0.4404,0
conservative,0.4404,0
ukip,0.835,0
conservative,0,-0.34
ukip,0.3818,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0.5647,0
libdem,0.5647,0
conservative,0.4404,0
conservative,0.6124,0
ukip,0,0
ukip,0,-0.4767
labour,0,-0.3182
conservative,0,-0.3182
libdem,0,-0.3098
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
conservative,0,0
snp,0,-0.4767
conservative,0,-0.1635
ukip,0,-0.3818
labour,0.3612,0
snp,0.3612,0
conservative,0.3612,0
snp,0.4019,0
ukip,0.163,0
snp,0,-0.296
labour,0.4019,0
conservative,0.4019,0
conservative,0,0
conservative,0.0258,0
labour,0.0516,0
snp,0.0516,0
labour,0,0
conservative,0,0
ukip,0,0
ukip,0,-0.4572
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0,0
conservative,0.4404,0
labour,0.4404,0
snp,0.4404,0
conservative,0.4404,0
labour,0,-0.4215
snp,0,-0.4215
conservative,0,-0.4215
snp,0,0
conservative,0,0
labour,0,0
conservative,0,0
labour,0,-0.4005
conservative,0,-0.4005
libdem,0,-0.4005
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0,0
ukip,0,-0.7391
labour,0,-0.5719
snp,0,-0.5719
ukip,0.7564,0
labour,0.5719,0
conservative,0.5719,0
labour,0,-0.5719
labour,0,-0.0534
snp,0,-0.0534
labour,0,-0.8225
snp,0,-0.8225
conservative,0,-0.8225
labour,0,-0.5023
snp,0,-0.5023
conservative,0,-0.5023
labour,0,-0.6249
conservative,0,-0.6249
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
ukip,0.5233,0
ukip,0,-0.802
snp,0,0
labour,0,0
snp,0,0
ukip,0,-0.0553
snp,0,-0.4767
labour,0,0
snp,0,0
conservative,0,0
ukip,0.0258,0
conservative,0,-0.5562
labour,0.4019,0
conservative,0.4019,0
snp,0,-0.128
conservative,0,-0.128
conservative,0,0
ukip,0,-0.1278
conservative,0,-0.185
labour,0.1531,0
snp,0.1531,0
conservative,0.3612,0
libdem,0.3612,0
labour,0,0
labour,0.128,0
snp,0.128,0
conservative,0,0
libdem,0,0
labour,0.7096,0
snp,0.7096,0
conservative,0.7096,0
labour,0,-0.4023
conservative,0,-0.4023
labour,0.4019,0
conservative,0.4019,0
labour,0,0
snp,0,0
conservative,0,0
conservative,0,-0.765
labour,0.6705,0
conservative,0.6705,0
labour,0,-0.7034
snp,0,-0.7034
conservative,0.6908,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,-0.6249
conservative,0,-0.6249
libdem,0.4877,0
labour,0,0
snp,0,0
libdem,0,0
labour,0,0
conservative,0,0
ukip,0.4019,0
ukip,0.4215,0
conservative,0.872,0
conservative,0.6808,0
snp,0.7964,0
ukip,0,0
snp,0,-0.1027
labour,0.6369,0
conservative,0.6369,0
libdem,0.6369,0
labour,0,-0.5423
snp,0,-0.5423
ukip,0.4442,0
snp,0.34,0
conservative,0.4404,0
ukip,0,-0.5214
labour,0,-0.296
snp,0,-0.296
labour,0.4404,0
ukip,0.7717,0
labour,0,0
conservative,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,-0.4588
labour,0,-0.6697
conservative,0,-0.6697
snp,0,-0.6362
labour,0.636,0
conservative,0.636,0
snp,0,-0.4767
labour,0.1437,0
snp,0.1437,0
conservative,0.1437,0
conservative,0,-0.4391
conservative,0.3612,0
ukip,0.2023,0
labour,0,0
conservative,0,0
libdem,0,0
conservative,0.4588,0
labour,0,-0.3597
conservative,0,-0.3597
labour,0,-0.4588
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
conservative,0,-0.347
labour,0.2023,0
conservative,0,-0.7184
labour,0.836,0
conservative,0.836,0
snp,0.9042,0
labour,0.1027,0
ukip,0,-0.5106
ukip,0,0
labour,0,-0.6369
conservative,0,-0.6369
labour,0.4019,0
conservative,0.4019,0
conservative,0.5859,0
labour,0.1531,0
conservative,0.1531,0
ukip,0.7543,0
ukip,0.2732,0
conservative,0.4749,0
labour,0.3612,0
ukip,0.5574,0
ukip,0.5043,0
snp,0,-0.3182
ukip,0.8316,0
labour,0.4019,0
conservative,0.4019,0
conservative,0,-0.4391
ukip,0,-0.6133
conservative,0,0
conservative,0,-0.4404
ukip,0,0
labour,0.5423,0
labour,0,-0.5267
snp,0,-0.5267
snp,0,-0.4588
labour,0.2023,0
snp,0.3369,0
conservative,0.3369,0
conservative,0.0258,0
labour,0,-0.5994
snp,0,-0.5994
labour,0,0
conservative,0,0
snp,0.2247,0
ukip,0.7506,0
labour,0.4019,0
snp,0.4019,0
labour,0.25,0
conservative,0.25,0
labour,0,-0.6249
snp,0,-0.6249
conservative,0,-0.6249
snp,0.7059,0
labour,0,-0.6249
snp,0,-0.6249
conservative,0,-0.6249
labour,0,-0.765
snp,0,-0.765
ukip,0,0
labour,0,0
conservative,0,0
labour,0,0
libdem,0,0
ukip,0,-0.3818
labour,0,-0.5722
libdem,0,0
ukip,0.5106,0
ukip,0,0
ukip,0.7841,0
labour,0.3089,0
conservative,0,0
libdem,0,0
conservative,0,0
conservative,0,-0.0516
ukip,0,-0.0516
labour,0,0
conservative,0,0
labour,0,0
conservative,0,0
labour,0,0
conservative,0,0
ukip,0,0
labour,0,-0.2023
snp,0,0
conservative,0.8061,0
snp,0.6124,0
labour,0,-0.4588
snp,0,-0.4588
labour,0,-0.6249
snp,0,-0.6249
conservative,0,-0.6249
labour,0,-0.5413
conservative,0,-0.5413
labour,0.1882,0
conservative,0.1882,0
snp,0.7964,0
ukip,0.3818,0
snp,0.1531,0
ukip,0.0762,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.2263,0
conservative,0.2263,0
ukip,0.6597,0
ukip,0.4019,0
conservative,0,0
ukip,0.3818,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0,0
ukip,0,-0.5709
labour,0.5719,0
ukip,0.3818,0
conservative,0,-0.4019
libdem,0.7901,0
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
labour,0,-0.6351
snp,0,-0.6351
ukip,0.3818,0
labour,0.8519,0
conservative,0.8519,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0.3818,0
snp,0.34,0
labour,0,0
snp,0,0
labour,0.3612,0
snp,0.3612,0
conservative,0.3612,0
snp,0,-0.296
conservative,0,-0.296
ukip,0.7841,0
ukip,0,0
labour,0,-0.7319
conservative,0,-0.7319
labour,0,0
conservative,0,0
labour,0,0
ukip,0,0
ukip,0.3818,0
ukip,0.4019,0
conservative,0,-0.4391
labour,0,-0.0534
snp,0,-0.0534
labour,0,-0.3979
snp,0,-0.3979
labour,0.743,0
labour,0,-0.4019
conservative,0,-0.4019
conservative,0,-0.296
libdem,0,0
conservative,0,-0.4391
ukip,0,0
labour,0,-0.8074
labour,0,-0.469
snp,0,-0.469
conservative,0.5337,0
labour,0,0
labour,0,0
snp,0,0
conservative,0,0
conservative,0,0
labour,0.3818,0
snp,0.3818,0
conservative,0.3818,0
ukip,0,0
snp,0.7964,0
labour,0.3612,0
labour,0.1531,0
ukip,0,-0.5574
labour,0.3149,0
ukip,0.4939,0
ukip,0.8689,0
conservative,0,0
labour,0,-0.0534
snp,0,-0.0534
ukip,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0,0
labour,0,0
conservative,0,0
snp,0.5423,0
ukip,0,0
ukip,0,-0.4588
labour,0.6096,0
snp,0.6096,0
conservative,0,0
libdem,0,0
conservative,0,0
labour,0,0
conservative,0,0
labour,0.6115,0
snp,0.6115,0
snp,0,-0.5106
labour,0,-0.4588
labour,0.7717,0
libdem,0.7717,0
ukip,0,0
conservative,0,-0.4391
labour,0,-0.0258
labour,0.8519,0
conservative,0.8519,0
ukip,0,0
labour,0.2732,0
conservative,0.2732,0
labour,0,0
snp,0,0
conservative,0,0
labour,0.2263,0
snp,0.2263,0
conservative,0.2263,0
labour,0,-0.5423
snp,0,-0.5423
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
conservative,0.0667,0
ukip,0.0667,0
ukip,0,-0.6124
ukip,0.5043,0
ukip,0,0
ukip,0,-0.4215
labour,0,0
snp,0.7964,0
conservative,0.7351,0
ukip,0,-0.5106
labour,0.2023,0
labour,0,-0.2732
conservative,0,-0.2732
labour,0,0
snp,0,0
conservative,0,0
ukip,0,-0.3818
labour,0.4019,0
conservative,0.4019,0
labour,0,0
snp,0,0
ukip,0,-0.4767
libdem,0,0
ukip,0.6369,0
libdem,0,-0.5106
labour,0,-0.4588
conservative,0,-0.4588
labour,0.7964,0
conservative,0.7964,0
libdem,0.7964,0
conservative,0,-0.296
snp,0,-0.2565
labour,0,0
snp,0,-0.4019
conservative,0,-0.4019
ukip,0,0
ukip,0,0
snp,0.4215,0
conservative,0.4215,0
labour,0.6369,0
conservative,0.6369,0
libdem,0.6369,0
labour,0.4019,0
conservative,0.4019,0
labour,0,-0.7667
conservative,0,-0.7667
labour,0,0
conservative,0,0
conservative,0,-0.6597
libdem,0,-0.6597
labour,0.4404,0
labour,0.4019,0
conservative,0.4019,0
labour,0.4019,0
conservative,0.4019,0
ukip,0.3612,0
labour,0,0
snp,0,0
conservative,0,0
ukip,0.5574,0
labour,0,-0.6652
conservative,0.4404,0
snp,0.4019,0
conservative,0.4019,0
ukip,0,-0.7906
ukip,0.0772,0
ukip,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
snp,0,-0.5423
conservative,0,-0.5423
labour,0,0
ukip,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,-0.1779
snp,0,-0.1779
conservative,0,-0.1779
conservative,0,-0.7269
snp,0,-0.2263
conservative,0,-0.2263
ukip,0.3818,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.2263,0
conservative,0.2263,0
libdem,0.2263,0
ukip,0,0
ukip,0.8689,0
libdem,0.0572,0
conservative,0,-0.34
labour,0,0
snp,0,0
conservative,0,0
labour,0,0
ukip,0,0
ukip,0,0
ukip,0,-0.4329
labour,0,0
conservative,0,0
snp,0,-0.1027
labour,0,0
snp,0,0
labour,0.5214,0
conservative,0.5214,0
snp,0.4215,0
snp,0.4767,0
labour,0.4019,0
conservative,0.4019,0
snp,0.6841,0
conservative,0,-0.34
conservative,0,0
snp,0,0
ukip,0.3182,0
labour,0,0
snp,0,0
conservative,0,0
ukip,0.7783,0
conservative,0,-0.34
labour,0,0
conservative,0,0
ukip,0,-0.7351
labour,0,-0.4023
conservative,0,-0.4023
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
ukip,0.5705,0
ukip,0.4404,0
labour,0,0
ukip,0,0
labour,0,0
snp,0,0
ukip,0,-0.34
ukip,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0,0
ukip,0,0
labour,0.2732,0
conservative,0.2732,0
labour,0,0
snp,0,0
labour,0.8519,0
conservative,0.8519,0
conservative,0,0
labour,0.5994,0
labour,0.2732,0
snp,0.2732,0
conservative,0.2732,0
labour,0,0
conservative,0,0
labour,0,-0.4927
labour,0,-0.4404
conservative,0,-0.4404
snp,0,0
labour,0.1144,0
conservative,0.1144,0
labour,0,0
conservative,0,0
ukip,0,-0.5423
conservative,0,-0.34
ukip,0,0
ukip,0.2023,0
conservative,0.1779,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0.34,0
labour,0.4019,0
conservative,0.4019,0
ukip,0.8689,0
labour,0,-0.5562
snp,0,-0.4767
ukip,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0.4019,0
conservative,0.4019,0
conservative,0,0
ukip,0.2732,0
snp,0,0
conservative,0,0
ukip,0.168,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
conservative,0,0
ukip,0,-0.6249
conservative,0,-0.34
conservative,0,-0.4019
labour,0.4019,0
conservative,0.4019,0
snp,0.4926,0
labour,0,0
conservative,0,0
conservative,0,0
labour,0.5319,0
conservative,0.5319,0
libdem,0.5319,0
labour,0.9332,0
snp,0.9332,0
labour,0,-0.25
snp,0,-0.25
conservative,0,-0.25
conservative,0,0
ukip,0,0
conservative,0.3089,0
labour,0,-0.1759
labour,0,0
conservative,0,0
ukip,0,-0.5574
ukip,0,-0.9426
ukip,0,0
labour,0,0
snp,0,0
conservative,0.765,0
labour,0,0
snp,0,0
conservative,0,0
labour,0,0
snp,0,0
conservative,0,0
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
ukip,0.2732,0
labour,0,0
labour,0,0
conservative,0,0
conservative,0,-0.4391
conservative,0.6249,0
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
ukip,0.4404,0
snp,0.7088,0
labour,0,-0.2023
conservative,0,-0.2023
libdem,0,-0.2023
ukip,0.4215,0
snp,0,0
libdem,0.0516,0
labour,0,0
conservative,0,0
labour,0.7418,0
conservative,0.7418,0
labour,0,-0.4019
snp,0,-0.4019
libdem,0,-0.4019
ukip,0,-0.2411
snp,0.3612,0
labour,0,0
snp,0,0
conservative,0,0
ukip,0.4939,0
conservative,0,0
labour,0,0
ukip,0,0
conservative,0,-0.34
labour,0,0
labour,0,0
snp,0,0
conservative,0,0
ukip,0,0
ukip,0.4939,0
ukip,0,0
ukip,0.5255,0
ukip,0.5043,0
ukip,0,0
ukip,0,-0.0845
labour,0.4588,0
conservative,0.0258,0
labour,0,-0.4404
snp,0.802,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,0
ukip,0.4278,0
libdem,0,-0.7579
labour,0.1779,0
snp,0.1779,0
labour,0,-0.0516
conservative,0,-0.0516
conservative,0,0
labour,0,0
conservative,0,0
labour,0,0
snp,0,0
conservative,0,0
ukip,0.4215,0
labour,0,-0.296
conservative,0,-0.296
conservative,0.0258,0
labour,0,-0.5574
conservative,0,-0.5574
snp,0,-0.0572
conservative,0,-0.0572
ukip,0,-0.4767
conservative,0.2235,0
labour,0,0
snp,0,0
conservative,0,0
conservative,0,-0.5413
ukip,0.4019,0
labour,0.52,0
snp,0.52,0
snp,0.2075,0
ukip,0.3612,0
ukip,0.6369,0
ukip,0.3818,0
labour,0,0
snp,0,-0.4767
ukip,0,0
labour,0,-0.296
conservative,0,-0.296
snp,0,-0.7126
libdem,0,-0.7126
labour,0.529,0
conservative,0,0
labour,0,-0.4019
snp,0,-0.4019
conservative,0,-0.4019
conservative,0,0
labour,0.5859,0
labour,0,0
conservative,0,0
snp,0,-0.296
labour,0,0
snp,0,0
labour,0,-0.296
conservative,0,-0.296
ukip,0,0
conservative,0.3612,0
labour,0.6249,0
conservative,0.6249,0
labour,0,0
ukip,0.7089,0
ukip,0,-0.5255
snp,0.4939,0
labour,0,-0.4019
conservative,0,-0.4019
labour,0.3034,0
snp,0.3034,0
labour,0,-0.4767
conservative,0,-0.4767
labour,0.0258,0
snp,0.0258,0
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
snp,0,-0.1531
conservative,0,-0.1531
ukip,0,-0.3182
libdem,0.6908,0
labour,0,0
conservative,0,0
labour,0,-0.6249
conservative,0,-0.6249
labour,0,-0.4767
ukip,0,-0.4003
conservative,0.4005,0
labour,0,0
conservative,0,0
conservative,0,0
conservative,0,-0.3612
libdem,0,-0.2392
ukip,0.3182,0
ukip,0.128,0
labour,0.4404,0
snp,0.4404,0
conservative,0.4404,0
conservative,0,0
ukip,0,-0.4939
labour,0,0
snp,0,0
conservative,0,0
labour,0.2732,0
conservative,0.2732,0
conservative,0,0
labour,0.5994,0
labour,0.8519,0
conservative,0.8519,0
libdem,0.4939,0
labour,0.5574,0
conservative,0.5574,0
labour,0,-0.5267
snp,0.5859,0
labour,0,0
labour,0,-0.3595
snp,0,-0.3595
labour,0.75,0
conservative,0.75,0
ukip,0.1655,0
ukip,0,-0.296
labour,0,0
snp,0,0
conservative,0,0
labour,0.1406,0
conservative,0.1406,0
snp,0,-0.75
ukip,0,-0.7184
conservative,0,-0.4404
ukip,0,0
conservative,0,-0.4939
conservative,0,0
ukip,0.3612,0
labour,0,0
snp,0,0
labour,0,-0.7506
conservative,0,-0.7506
labour,0.4404,0
conservative,0.4404,0
snp,0.8126,0
labour,0,0
conservative,0,0
ukip,0.0772,0
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
labour,0,0
snp,0,0
ukip,0,0
labour,0.3089,0
labour,0,-0.2023
snp,0,-0.2023
labour,0,0
conservative,0,-0.8481
snp,0.6361,0
conservative,0.6361,0
ukip,0,-0.3818
labour,0,-0.0665
conservative,0,-0.0665
labour,0,-0.6808
snp,0,-0.6808
labour,0,0
snp,0,0
conservative,0,-0.0531
labour,0.1506,0
libdem,0,0
labour,0,0
ukip,0,0
labour,0.2023,0
labour,0,0
snp,0,0
conservative,0.1779,0
conservative,0,0
libdem,0,0
ukip,0.3875,0
labour,0,-0.4404
labour,0.5267,0
labour,0,-0.6705
snp,0,-0.6705
labour,0,0
snp,0,0
conservative,0,0
conservative,0.3612,0
ukip,0.3612,0
ukip,0.128,0
labour,0,0
labour,0,0
snp,0,0
ukip,0,0
snp,0,-0.0258
conservative,0,-0.0516
ukip,0,-0.0516
conservative,0,-0.2263
ukip,0,-0.2263
snp,0.4767,0
snp,0,-0.5106
snp,0.6249,0
labour,0.8807,0
snp,0.8807,0
conservative,0.8807,0
labour,0,-0.5994
snp,0,-0.5994
labour,0,0
conservative,0,0
labour,0.5704,0
snp,0.5704,0
labour,0,0
snp,0,0
labour,0.0772,0
snp,0.0772,0
labour,0.4588,0
conservative,0,-0.872
snp,0,0
ukip,0,0
conservative,0,-0.2263
labour,0,0
ukip,0,0
ukip,0,-0.5233
conservative,0,-0.296
ukip,0,0
labour,0,-0.296
conservative,0,-0.296
conservative,0,-0.6369
ukip,0,0
ukip,0,0
libdem,0.8074,0
labour,0,0
conservative,0,0
conservative,0,0
snp,0,0
labour,0,-0.6566
snp,0,-0.2878
ukip,0,0
libdem,0.6908,0
labour,0.4019,0
conservative,0.4019,0
labour,0.4779,0
conservative,0.4779,0
labour,0,-0.2869
conservative,0.6124,0
labour,0.2716,0
conservative,0.3612,0
ukip,0.3612,0
labour,0.4754,0
snp,0.4754,0
snp,0,0
ukip,0.7644,0
ukip,0,0
snp,0.6249,0
ukip,0,0
ukip,0,0
labour,0,-0.2732
snp,0,-0.2732
conservative,0,-0.2732
labour,0,-0.6249
conservative,0,-0.6249
conservative,0.3197,0
ukip,0.3197,0
ukip,0.5859,0
labour,0,-0.2263
conservative,0,-0.2263
labour,0,0
conservative,0,0
snp,0.4019,0
conservative,0.4019,0
ukip,0.3182,0
labour,0,-0.3612
conservative,0,-0.3612
labour,0,-0.7474
labour,0,-0.5267
snp,0,-0.5267
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0,0
labour,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0.4019,0
conservative,0.4019,0
ukip,0.4019,0
labour,0.7096,0
snp,0.7096,0
conservative,0.7096,0
labour,0,-0.429
conservative,0,-0.429
labour,0,-0.4927
labour,0.7269,0
labour,0,0
snp,0,0
ukip,0,0
conservative,0,-0.296
conservative,0.0258,0
labour,0,0
labour,0,-0.3818
conservative,0,-0.3818
conservative,0.296,0
libdem,0,-0.296
snp,0.7117,0
conservative,0.1779,0
ukip,0.4019,0
labour,0.4019,0
conservative,0.4019,0
snp,0,-0.4767
ukip,0,0
labour,0.4019,0
snp,0.4019,0
conservative,0.4019,0
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
ukip,0.765,0
labour,0,0
conservative,0,0
labour,0,0
ukip,0,0
ukip,0,-0.0553
ukip,0,0
labour,0.2263,0
snp,0.2263,0
conservative,0.2263,0
labour,0,-0.5423
snp,0,-0.5423
ukip,0,0
conservative,0,0
labour,0,-0.5267
ukip,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
conservative,0,-0.4019
labour,0.4019,0
conservative,0.4019,0
snp,0,-0.5267
snp,0,0
conservative,0,0
ukip,0,-0.4215
ukip,0,0
snp,0.4215,0
labour,0.1779,0
conservative,0.1779,0
conservative,0.6369,0
labour,0,-0.4927
libdem,0,0
ukip,0,0
ukip,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0,0
libdem,0,0
labour,0,0
labour,0,0
snp,0.4404,0
conservative,0.4404,0
conservative,0.3612,0
ukip,0.3612,0
labour,0,-0.4215
snp,0,-0.4215
conservative,0,-0.4215
conservative,0.3818,0
labour,0.4122,0
conservative,0.6908,0
snp,0,0
conservative,0.6908,0
labour,0,0
labour,0,0
conservative,0,0
ukip,0,0
ukip,0.0516,0
labour,0,0
conservative,0,0
conservative,0,0
ukip,0.0433,0
labour,0.3182,0
conservative,0.3182,0
labour,0,-0.296
conservative,0,-0.296
labour,0.6654,0
snp,0.6654,0
conservative,0.6654,0
labour,0.5994,0
labour,0,-0.296
snp,0,0
ukip,0.1027,0
ukip,0,-0.5574
labour,0,-0.7783
snp,0,-0.7783
conservative,0,-0.7783
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
labour,0,-0.3182
labour,0,-0.34
snp,0,-0.34
snp,0,0
labour,0,-0.2263
conservative,0,-0.2263
libdem,0.6908,0
labour,0,-0.6597
snp,0,-0.6597
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
labour,0,-0.7667
conservative,0,-0.7667
snp,0.1513,0
ukip,0,-0.8074
snp,0,0
labour,0.3182,0
conservative,0.3182,0
ukip,0,0
snp,0.1779,0
ukip,0.4442,0
conservative,0.6369,0
labour,0,0
snp,0,0
ukip,0.8428,0
ukip,0,-0.3412
labour,0,0
ukip,0,0
labour,0,0
snp,0,0
labour,0,-0.5106
conservative,0,-0.5106
snp,0.4767,0
snp,0,-0.2732
conservative,0,-0.2732
labour,0,-0.7667
conservative,0,-0.7667
ukip,0,-0.2057
